,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Class
0.117596289,-0.288209259,-1.038727434,-0.983861627,-0.158560626,-0.272803333,-1.206825417,-0.976569342,0.154977941,-0.257764807,-1.433783968,-0.96876251,0.052220107,-0.195920712,-1.038601228,-1.090477637,0.661439273,0.036188696,-0.607130385,-0.50449117,0.383430974,0.224567292,-0.594732502,-0.706240207,0.208946908,-0.279502699,-1.036252717,-0.771965096,0.522945935,-0.093911292,-0.545481436,-0.347518595,0.542652734,0.093838245,-0.534637233,-0.551338833,0
-0.176394434,-0.288209259,-1.218951521,-0.983861627,0.136398579,-0.272803333,-1.446862556,-0.976569342,0.154977941,-0.257764807,-1.013025128,-0.758026699,0.640338923,0.022898675,-0.618631459,-0.509450467,0.365966322,0.21082256,-0.607130385,-0.714624391,0.086237042,-0.168714072,-0.833829347,-0.915985481,0.503486525,-0.104085161,-0.554688043,-0.350719157,0.522945935,0.081164876,-0.545481436,-0.557562238,0.542652734,-0.256778161,-0.534637233,-0.761265485,0
0.117596289,-0.288209259,-1.459250305,-0.983861627,0.136398579,-0.272803333,-1.026797563,-0.765386396,0.154977941,0.223377587,-0.351832666,-0.547290888,0.346279515,0.197954185,-0.618631459,-0.720733074,0.070493372,-0.182103634,-0.846398171,-0.924757613,-0.136658406,-0.168714072,-1.013151981,-0.915985481,0.503486525,0.071332376,-0.554688043,-0.561342126,0.522945935,-0.268987459,-0.545481436,-0.767605881,0.244180975,-0.256778161,-1.253394299,-1.128637127,0
0.117596289,-0.288209259,-1.038727434,-0.772195365,0.136398579,0.207829465,-0.36669543,-0.55420345,0.451920937,0.048416717,-0.532157883,-0.758026699,0.052220107,-0.195920712,-0.858614184,-0.932015681,-0.151111341,-0.182103634,-1.025849009,-0.924757613,-0.136658406,-0.168714072,-1.252248826,-0.915985481,0.503486525,-0.279502699,-0.554688043,-0.771965096,0.226488973,-0.268987459,-1.263859136,-1.135182256,-0.054290784,-0.607394568,-1.672669254,-1.338563779,0
0.117596289,0.192513027,-0.377905779,-0.560529102,0.431357783,0.033053902,-0.546723285,-0.765386396,-0.141965055,-0.432725678,-1.433783968,-1.17949832,-0.168324449,-0.195920712,-1.038601228,-0.932015681,-0.151111341,-0.182103634,-1.265116795,-0.924757613,-0.136658406,-0.343505789,-1.491345671,-1.073294437,0.208946908,-0.279502699,-1.277035054,-1.140555293,-0.069967989,-0.619139794,-1.682912795,-1.345225899,-0.352762542,-0.607394568,-1.492979988,-1.338563779,0
0.411587013,0.017704923,-0.558129867,-0.772195365,-0.158560626,-0.447578896,-1.446862556,-1.187752288,-0.43890805,-0.738907202,-1.614109184,-1.337550178,-0.168324449,-0.195920712,-1.278583953,-0.932015681,-0.151111341,-0.356737499,-1.50438458,-1.08235753,-0.136658406,-0.693089224,-1.730442517,-1.440348667,-0.085592709,-0.630337774,-1.698404144,-1.351178262,-0.366424951,-0.619139794,-1.50331837,-1.345225899,-0.054290784,-0.607394568,-1.492979988,-1.338563779,0
-0.176394434,-0.463017363,-1.459250305,-1.195527889,-0.453519831,-0.753436131,-1.62689041,-1.346139498,-0.43890805,-0.563946331,-1.614109184,-1.17949832,-0.168324449,-0.370976221,-1.518566679,-1.090477637,-0.151111341,-0.706005227,-1.743652365,-1.450090668,-0.656747785,-0.867880941,-1.730442517,-1.283039711,-0.380132326,-0.630337774,-1.517817391,-1.351178262,-0.069967989,-0.619139794,-1.50331837,-1.345225899,-0.352762542,-0.73887572,-1.912254943,-1.496008768,0
1.440554544,1.809487991,1.784783272,1.132800995,1.758674204,1.824503423,1.79363882,1.135260117,2.085107412,1.841765642,1.511527909,0.980543739,1.375487443,1.817217646,1.541213067,1.022348435,1.6955946,1.607893474,1.24719495,0.808841467,2.092296077,1.404411383,1.258268048,0.604667758,1.681644993,1.430818293,1.371570653,0.491772721,1.708773783,1.438005174,1.130733199,0.492655977,1.43806801,1.058033362,0.842980477,0.288367777,0
2.028535991,1.809487991,1.484409793,0.974051299,1.758674204,1.606033969,1.493592397,0.607302752,1.788164416,1.404363465,1.21098588,0.61175607,2.037121112,1.379578873,1.241234661,0.599783221,1.6955946,1.389601144,0.948110218,0.598708245,1.423609732,1.229619666,0.959396991,0.447358802,1.387105376,1.036128834,0.829810394,0.281149752,1.412316821,1.044083797,0.831409157,0.282612334,1.139596251,1.058033362,0.842980477,0.288367777,0
1.734545268,1.37246773,1.184036313,0.60363534,1.463714999,1.387564515,1.193545973,0.396119806,1.491221421,1.404363465,0.910443852,0.61175607,1.375487443,1.204523364,0.941256254,0.441321266,1.400121649,0.822041085,0.708842433,0.230975107,1.126415801,1.011130019,0.720300146,0.447358802,1.092565759,1.036128834,0.829810394,0.281149752,1.115859859,1.262929006,0.831409157,0.282612334,1.43806801,1.058033362,0.842980477,0.288367777,0
1.440554544,1.37246773,1.184036313,0.391969077,1.463714999,1.387564515,0.893499549,0.607302752,1.788164416,1.404363465,1.511527909,0.769807928,1.375487443,0.810648467,0.701273529,0.230038658,1.104648699,0.996674949,0.708842433,0.441108328,1.423609732,1.229619666,0.959396991,0.447358802,1.092565759,1.255400756,0.829810394,0.281149752,1.412316821,1.044083797,0.831409157,0.282612334,1.736539769,1.277168616,0.842980477,0.288367777,0
1.734545268,1.37246773,1.184036313,0.60363534,2.053633408,1.212788952,1.193545973,0.607302752,1.788164416,1.010701506,0.910443852,0.401020259,1.669546851,1.204523364,0.941256254,0.441321266,1.400121649,1.21496728,0.708842433,0.230975107,1.720803664,1.011130019,0.959396991,0.447358802,1.681644993,1.255400756,1.130788316,0.281149752,1.412316821,1.044083797,0.831409157,0.282612334,1.43806801,0.882725159,0.543498366,0.130922788,0
2.028535991,1.197659626,1.184036313,0.60363534,1.758674204,0.994319498,0.893499549,0.396119806,1.491221421,1.010701506,0.129034579,-0.125819267,1.375487443,1.204523364,0.701273529,0.230038658,1.6955946,0.996674949,0.948110218,0.441108328,1.423609732,0.836338302,0.720300146,0.027868253,1.387105376,1.036128834,0.829810394,0.281149752,1.412316821,0.869007629,0.532085115,0.125079602,1.139596251,0.532108753,0.064326989,0.130922788,0
1.734545268,0.979149496,0.883662834,0.391969077,1.463714999,0.994319498,0.113378848,-0.131837559,0.377685188,-0.345245243,-0.111399044,0.032232591,1.669546851,0.985703977,0.941256254,0.441321266,1.400121649,0.822041085,0.708842433,0.020841885,0.532027939,-0.256109931,0.182332244,0.027868253,1.387105376,0.860711296,0.528832473,0.123182525,1.115859859,0.518855295,0.053166648,0.125079602,0.841124492,0.532108753,0.064326989,-0.446375506,0
1.440554544,0.979149496,0.102691788,-0.137196578,0.357617982,-0.360191115,-0.126658291,0.026549651,-1.181265539,-1.482490903,0.910443852,1.349331407,1.375487443,0.810648467,0.701273529,0.018756051,0.513702798,-0.269420567,0.170489916,0.020841885,-1.176837165,-1.872933315,0.959396991,1.758266766,1.092565759,0.509876221,0.047267799,0.123182525,0.819402897,0.518855295,0.053166648,-0.452540416,-0.352762542,-0.826529822,0.303912678,0.708221081,0
0.338089332,-0.375613311,-0.137606996,0.021553119,-1.190917842,-1.496232274,0.893499549,1.346443063,-1.626680032,-2.007373516,1.21098588,2.297642555,0.493309219,-0.283448466,0.161312397,0.018756051,-1.185266668,-1.884783811,0.948110218,1.754440965,-1.84552351,-2.353610537,1.557139104,2.754556819,0.798026142,0.509876221,0.047267799,-0.456030642,-0.366424951,-0.837985003,0.292625882,0.70269962,-1.695885457,-2.053687244,1.382048277,2.964932594,0
-1.205361966,-1.511865988,0.883662834,1.344467257,-1.633356649,-2.020558963,1.193545973,2.296766319,-1.849387279,-2.269814822,1.511527909,2.666430224,-1.197532377,-1.902711928,0.941256254,1.76183756,-1.850080807,-2.365026938,1.546279681,2.752573768,-1.622628062,-2.135120891,1.557139104,2.754556819,-0.380132326,-0.849609697,0.288050136,0.702395691,-1.70048128,-2.063518175,1.370192432,2.960668783,-1.695885457,-2.272822498,1.74142681,2.755005942,0
-1.866841093,-2.298502456,1.484409793,2.667381396,-1.854576052,-2.282722307,1.79363882,3.03590663,-1.849387279,-2.138594169,1.812069937,3.19326975,-1.638621489,-2.165295192,1.541213067,2.765429944,-1.406871381,-2.277710006,1.905181359,2.752573768,-1.622628062,-2.266214679,1.557139104,2.754556819,-1.705560603,-2.296804382,1.732744158,2.755969644,-1.70048128,-2.282363385,1.729381283,2.75062514,-1.695885457,-2.272822498,2.040908921,3.174859247,0
-1.866841093,-2.167396378,1.784783272,3.196547052,-1.854576052,-2.282722307,1.79363882,3.03590663,-1.849387279,-2.138594169,1.511527909,2.666430224,-1.638621489,-2.296586824,1.541213067,2.765429944,-1.850080807,-2.277710006,1.546279681,2.752573768,-1.622628062,-2.266214679,1.915784372,2.754556819,-1.705560603,-2.296804382,2.033722079,3.177215583,-1.70048128,-2.282363385,2.387894175,3.170712426,-1.919739276,-2.272822498,2.040908921,3.174859247,0
-1.866841093,-2.167396378,1.484409793,2.667381396,-1.854576052,-2.151640635,1.493592397,2.824723684,-1.849387279,-2.138594169,1.812069937,3.035217892,-1.638621489,-2.296586824,1.901187155,2.765429944,-1.850080807,-2.146734608,1.905181359,2.96270699,-1.622628062,-2.135120891,2.214655428,2.964302093,-1.926465316,-2.296804382,2.033722079,3.177215583,-1.922824002,-2.369901468,2.028705324,3.170712426,-1.695885457,-2.272822498,2.040908921,3.542230888,0
-1.866841093,-2.167396378,1.784783272,3.037797355,-1.854576052,-2.282722307,1.493592397,3.03590663,-1.849387279,-2.138594169,1.21098588,2.824482082,-1.638621489,-2.165295192,2.201165561,2.976712552,-1.628476094,-2.277710006,1.546279681,2.96270699,-1.622628062,-2.266214679,1.557139104,2.754556819,-1.705560603,-2.296804382,2.033722079,3.54580578,-1.70048128,-2.282363385,2.387894175,3.170712426,-1.397413698,-2.272822498,2.040908921,2.755005942,0
-1.866841093,-2.298502456,1.484409793,3.037797355,-1.854576052,-2.151640635,1.193545973,2.824723684,-1.849387279,-2.138594169,1.812069937,2.824482082,-1.638621489,-2.296586824,1.541213067,2.976712552,-1.628476094,-2.277710006,1.546279681,2.752573768,-1.84552351,-2.266214679,1.557139104,2.754556819,-1.705560603,-2.296804382,2.394895585,3.177215583,-1.404024318,-2.282363385,2.028705324,2.75062514,-1.397413698,-2.272822498,1.74142681,2.597560953,0
-1.866841093,-2.298502456,1.484409793,2.826131093,-1.854576052,-2.020558963,1.193545973,2.296766319,-1.403972786,-1.744932209,0.67001023,1.718119076,-1.859166045,-2.296586824,1.541213067,2.765429944,-1.850080807,-2.277710006,1.24719495,2.542440546,-1.399732613,-1.872933315,0.959396991,1.60095781,-1.705560603,-2.165241229,1.732744158,2.755969644,-1.70048128,-2.063518175,1.729381283,2.593092407,-1.695885457,-1.922206091,1.382048277,2.020262659,0
-1.866841093,-2.0362903,1.184036313,2.296965437,-1.412137246,-1.758395618,0.65346241,1.716013218,-1.849387279,-2.138594169,1.812069937,3.19326975,-1.859166045,-2.296586824,1.241234661,2.554147337,-1.406871381,-1.884783811,0.948110218,1.596841048,-1.399732613,-1.610745739,0.720300146,1.758266766,-1.705560603,-2.07753246,1.732744158,2.598002417,-1.70048128,-1.93221105,1.370192432,2.015472389,-1.173559879,-1.659243787,0.543498366,1.075592723,0
-1.425855008,-1.774078144,0.643364051,1.714883216,-1.854576052,-2.151640635,1.79363882,3.194293839,-1.997858777,-2.357295257,2.172720371,3.562057419,-1.418076933,-1.902711928,0.941256254,1.603375605,-1.406871381,-1.622833015,0.708842433,1.754440965,-1.84552351,-2.266214679,1.915784372,3.121611049,-1.705560603,-1.945969307,1.371570653,2.018789251,-1.181681597,-1.669596799,0.532085115,1.070275996,-1.397413698,-2.053687244,1.142462588,2.3876343,0
-2.013836455,-2.385906508,2.145231447,3.56696301,-1.854576052,-2.370110089,1.493592397,3.194293839,-1.849387279,-2.138594169,1.812069937,3.19326975,-1.859166045,-2.296586824,1.901187155,3.135174507,-1.850080807,-2.365026938,2.20426609,3.330440128,-1.84552351,-2.266214679,2.214655428,3.121611049,-1.411020986,-2.07753246,1.130788316,2.387379447,-1.922824002,-2.282363385,2.387894175,3.170712426,-1.695885457,-2.360476599,2.040908921,2.964932594,0
-1.866841093,-2.167396378,1.784783272,3.196547052,-1.854576052,-2.151640635,1.493592397,3.194293839,-1.849387279,-2.138594169,1.21098588,2.824482082,-1.859166045,-2.296586824,2.201165561,3.135174507,-1.850080807,-2.277710006,2.20426609,2.96270699,-1.84552351,-2.266214679,1.915784372,2.754556819,-1.705560603,-2.384513151,2.033722079,2.966592614,-1.70048128,-2.282363385,2.028705324,2.75062514,-1.695885457,-2.272822498,1.382048277,2.597560953,0
-1.866841093,-2.167396378,1.484409793,3.196547052,-1.854576052,-2.151640635,1.193545973,2.824723684,-1.997858777,-2.138594169,1.21098588,2.455694413,-1.859166045,-2.296586824,2.201165561,2.976712552,-1.850080807,-2.277710006,1.905181359,2.752573768,-1.84552351,-2.266214679,1.258268048,2.544811545,-1.705560603,-2.296804382,2.033722079,2.755969644,-1.70048128,-2.282363385,1.370192432,2.593092407,-1.695885457,-2.141341345,1.382048277,2.3876343,0
-1.866841093,-2.167396378,1.184036313,2.826131093,-2.002055655,-2.151640635,1.193545973,2.455153529,-1.849387279,-2.138594169,0.910443852,2.455694413,-1.859166045,-2.296586824,1.901187155,2.765429944,-1.850080807,-2.277710006,1.24719495,2.542440546,-1.84552351,-2.266214679,1.258268048,2.387502589,-1.705560603,-2.296804382,1.371570653,2.598002417,-1.70048128,-2.151056259,1.370192432,2.383048764,-1.695885457,-2.141341345,1.382048277,2.230189311,0
-2.013836455,-2.167396378,1.184036313,2.455715134,-1.854576052,-2.151640635,0.893499549,2.455153529,-1.849387279,-2.138594169,0.910443852,2.297642555,-1.859166045,-2.296586824,1.241234661,2.554147337,-1.850080807,-2.277710006,1.24719495,2.38484063,-1.84552351,-2.135120891,0.959396991,2.177757315,-1.705560603,-2.165241229,1.371570653,2.387379447,-1.70048128,-2.151056259,1.370192432,2.225516032,-1.695885457,-2.053687244,1.382048277,2.020262659,0
-1.646348051,-2.167396378,1.184036313,2.296965437,-1.633356649,-2.151640635,0.893499549,2.296766319,-1.626680032,-2.138594169,0.910443852,2.086906745,-1.638621489,-2.03400356,1.241234661,2.184402775,-1.850080807,-2.146734608,1.24719495,1.964574186,-1.622628062,-2.004027103,1.258268048,2.177757315,-1.705560603,-2.165241229,1.130788316,2.018789251,-1.922824002,-2.063518175,1.130733199,2.015472389,-1.695885457,-2.053687244,1.142462588,2.3876343,0
0.926070779,0.367321132,0.102691788,-0.137196578,1.168755795,0.819543936,0.353415986,0.026549651,1.194278425,1.010701506,0.67001023,0.401020259,-0.388869005,-0.633559485,0.161312397,-0.192526556,0.809175748,0.647407221,0.170489916,-0.189291337,1.126415801,0.836338302,0.182332244,0.237613528,-1.190116273,-1.419716694,0.829810394,1.070985888,0.152374732,-0.006373208,0.053166648,-0.242496773,1.139596251,0.707416956,0.303912678,0.130922788,0
1.146563821,0.804341392,0.342990571,0.021553119,1.168755795,0.994319498,0.65346241,0.396119806,1.491221421,1.010701506,0.910443852,0.401020259,0.787368627,0.635592958,0.161312397,-0.192526556,1.104648699,0.822041085,0.170489916,0.230975107,1.423609732,1.011130019,0.720300146,0.237613528,0.135312004,-0.016376393,0.047267799,-0.245407672,1.115859859,0.693931462,0.292625882,0.125079602,1.139596251,0.882725159,0.842980477,0.288367777,0
1.146563821,0.979149496,0.643364051,0.391969077,1.463714999,0.994319498,0.893499549,0.396119806,1.491221421,1.010701506,0.67001023,0.401020259,1.081428035,0.810648467,0.161312397,0.230038658,1.400121649,0.996674949,0.708842433,0.230975107,1.423609732,1.011130019,0.720300146,0.237613528,1.092565759,0.685293758,0.288050136,0.123182525,1.115859859,0.869007629,0.831409157,0.282612334,1.43806801,1.058033362,1.142462588,0.288367777,0
1.440554544,1.197659626,0.643364051,0.233219381,1.758674204,0.994319498,0.893499549,0.237732597,1.788164416,1.010701506,0.910443852,0.401020259,1.375487443,0.810648467,0.401295123,0.230038658,1.400121649,0.822041085,0.708842433,0.020841885,1.423609732,1.229619666,0.720300146,0.447358802,1.387105376,1.036128834,0.528832473,0.281149752,1.412316821,0.869007629,0.292625882,0.125079602,1.43806801,0.882725159,0.842980477,0.130922788,0
1.734545268,0.979149496,0.883662834,0.391969077,1.758674204,1.212788952,1.193545973,0.607302752,1.788164416,1.229402594,0.910443852,0.401020259,1.375487443,1.204523364,0.701273529,0.441321266,1.6955946,1.389601144,0.948110218,0.441108328,1.423609732,1.229619666,0.959396991,0.447358802,1.387105376,0.860711296,0.829810394,0.123182525,1.412316821,1.044083797,0.532085115,0.282612334,1.736539769,1.058033362,0.842980477,0.498294429,0
1.734545268,1.197659626,1.184036313,0.60363534,1.758674204,1.212788952,0.893499549,0.396119806,1.788164416,1.229402594,0.910443852,0.401020259,1.669546851,1.379578873,0.941256254,0.441321266,1.400121649,1.21496728,0.948110218,0.441108328,1.720803664,1.011130019,0.959396991,0.237613528,1.387105376,1.036128834,0.528832473,0.281149752,1.708773783,1.044083797,0.831409157,0.492655977,1.736539769,1.277168616,1.142462588,0.288367777,0
1.734545268,1.197659626,0.883662834,0.391969077,1.758674204,1.212788952,0.893499549,0.396119806,1.491221421,1.010701506,0.910443852,0.032232591,1.375487443,1.204523364,0.941256254,0.441321266,1.6955946,0.996674949,0.948110218,0.230975107,1.423609732,1.229619666,0.720300146,0.447358802,1.681644993,1.036128834,0.829810394,0.491772721,1.708773783,1.262929006,1.130733199,0.282612334,1.736539769,1.277168616,0.842980477,0.498294429,0
1.440554544,0.979149496,0.883662834,0.021553119,1.463714999,0.994319498,0.893499549,0.237732597,1.491221421,1.010701506,0.67001023,0.242968401,1.375487443,1.204523364,0.701273529,0.441321266,1.6955946,1.21496728,0.948110218,0.441108328,2.092296077,1.229619666,1.258268048,0.447358802,1.681644993,1.255400756,0.829810394,0.491772721,1.708773783,1.262929006,1.130733199,0.492655977,1.736539769,1.277168616,1.142462588,0.498294429,0
1.440554544,0.979149496,0.883662834,0.233219381,1.463714999,0.994319498,0.65346241,0.237732597,1.491221421,1.010701506,0.910443852,0.401020259,1.669546851,1.204523364,0.941256254,0.441321266,2.064935788,1.21496728,1.24719495,0.441108328,1.720803664,1.229619666,0.720300146,0.237613528,1.681644993,1.255400756,1.130788316,0.491772721,1.708773783,1.262929006,1.130733199,0.492655977,1.736539769,1.058033362,1.142462588,0.288367777,0
1.440554544,0.979149496,0.643364051,0.233219381,1.463714999,0.994319498,0.893499549,0.396119806,1.491221421,1.010701506,0.910443852,0.242968401,2.037121112,1.204523364,1.241234661,0.441321266,1.6955946,1.21496728,0.708842433,0.230975107,1.423609732,1.229619666,0.959396991,0.237613528,1.681644993,1.255400756,1.130788316,0.491772721,1.708773783,1.044083797,1.130733199,0.282612334,1.43806801,1.277168616,1.142462588,0.288367777,0
1.440554544,1.197659626,0.342990571,0.391969077,1.463714999,1.212788952,0.65346241,0.396119806,1.194278425,1.010701506,0.67001023,0.242968401,1.669546851,1.204523364,0.941256254,0.230038658,1.400121649,0.996674949,0.708842433,0.230975107,1.423609732,1.011130019,0.720300146,0.237613528,1.681644993,0.860711296,0.829810394,0.281149752,1.412316821,1.044083797,0.532085115,0.492655977,1.736539769,1.058033362,0.543498366,0.288367777,0
1.440554544,1.197659626,0.643364051,0.391969077,1.168755795,0.994319498,0.65346241,0.237732597,1.491221421,1.229402594,0.910443852,0.61175607,1.375487443,0.985703977,0.701273529,0.230038658,1.400121649,0.996674949,0.708842433,0.230975107,1.720803664,1.011130019,0.720300146,0.447358802,1.387105376,1.036128834,0.528832473,0.491772721,1.708773783,1.044083797,0.532085115,0.282612334,1.736539769,1.277168616,0.842980477,0.288367777,0
1.146563821,0.979149496,0.643364051,0.233219381,1.463714999,1.212788952,0.893499549,0.607302752,1.491221421,1.229402594,0.67001023,0.401020259,1.375487443,0.985703977,0.701273529,0.230038658,1.6955946,0.996674949,0.708842433,0.441108328,1.720803664,1.229619666,0.959396991,0.447358802,1.681644993,1.036128834,0.528832473,0.281149752,1.708773783,1.262929006,0.831409157,0.282612334,1.736539769,1.277168616,1.142462588,0.498294429,0
1.440554544,1.197659626,0.883662834,0.60363534,1.463714999,1.212788952,0.65346241,0.396119806,1.491221421,1.010701506,0.910443852,0.401020259,1.669546851,0.985703977,0.701273529,0.441321266,1.6955946,1.21496728,0.948110218,0.441108328,1.720803664,1.229619666,1.258268048,0.447358802,1.681644993,1.255400756,0.829810394,0.281149752,1.708773783,1.262929006,1.130733199,0.492655977,1.736539769,1.277168616,1.142462588,0.708221081,0
1.440554544,0.979149496,0.883662834,0.391969077,1.463714999,1.212788952,0.893499549,0.607302752,2.085107412,1.623064554,1.21098588,0.769807928,1.669546851,1.204523364,1.241234661,0.441321266,1.6955946,1.389601144,1.24719495,0.598708245,1.720803664,1.62290103,1.258268048,0.604667758,1.681644993,1.255400756,1.130788316,0.702395691,1.412316821,1.044083797,1.370192432,0.282612334,1.43806801,0.882725159,0.543498366,0.130922788,0
1.440554544,1.197659626,0.883662834,0.60363534,2.053633408,1.606033969,1.193545973,0.765689962,1.788164416,1.404363465,0.910443852,0.401020259,1.669546851,1.379578873,1.241234661,0.599783221,1.6955946,1.607893474,1.24719495,0.598708245,1.720803664,1.011130019,0.720300146,0.237613528,1.387105376,1.036128834,1.371570653,0.281149752,1.412316821,0.869007629,0.532085115,0.125079602,0.841124492,0.181492346,-0.474740811,-0.813747148,0
2.028535991,1.59097786,1.184036313,0.762385036,1.758674204,1.387564515,0.893499549,0.396119806,1.491221421,1.229402594,0.910443852,0.61175607,1.669546851,1.59839826,1.241234661,0.599783221,1.6955946,0.996674949,0.708842433,0.230975107,0.82922187,0.661546585,0.182332244,-0.339185977,1.387105376,0.860711296,0.528832473,0.123182525,0.819402897,0.16870296,-0.485616627,-0.820116791,-0.054290784,-0.519740466,-1.433083566,-1.233600453,0
1.440554544,1.197659626,0.883662834,0.60363534,1.463714999,1.212788952,0.65346241,0.396119806,1.194278425,0.617039547,0.369468201,-0.125819267,0.787368627,0.635592958,0.161312397,-0.350988511,0.513702798,0.079847162,-0.547313439,-0.767157697,-0.359553854,-0.256109931,-1.252248826,-1.125730755,-0.085592709,-0.542629006,-1.457621807,-1.245866777,-0.662881913,-1.144368296,-2.341425687,-1.975356828,-1.173559879,-1.26480033,-2.750804854,-2.335715378,1
1.440554544,1.197659626,0.643364051,0.391969077,1.168755795,0.601074482,0.353415986,-0.131837559,0.971571179,0.398338458,-0.111399044,-0.336555078,0.493309219,0.066662553,-0.558635778,-0.773553726,-0.372716054,-0.269420567,-1.265116795,-1.134890835,-0.656747785,-0.605693365,-1.90976515,-1.492784985,-0.674671943,-1.156590387,-2.360555571,-1.983047171,-1.181681597,-1.275675422,-2.760479346,-2.342933203,-1.173559879,-1.26480033,-2.750804854,-2.54564203,1
0.926070779,0.367321132,-0.137606996,-0.34886284,0.652577187,0.207829465,-0.606732569,-0.501407714,0.080742192,0.048416717,-1.013025128,-0.916078557,-0.682928413,-0.633559485,-1.938536448,-1.513042851,-0.668189005,-0.749663693,-1.923103204,-1.345024057,-0.359553854,-0.605693365,-1.670668305,-1.33547603,-1.190116273,-1.288153541,-2.781924661,-2.562260337,-0.959338875,-1.144368296,-2.580884921,-1.975356828,-0.651234301,-1.133319177,-1.912254943,-1.758417084,1
0.632080055,0.192513027,-0.618204563,-0.507612537,0.062658777,0.033053902,-1.026797563,-0.923773606,-0.141965055,-0.170284372,-1.253458751,-1.074130415,-0.682928413,-0.764851117,-1.938536448,-1.354580895,-0.372716054,-0.618688295,-1.683835419,-1.345024057,-0.359553854,-0.736787153,-1.90976515,-1.492784985,-0.969211561,-1.156590387,-2.601337908,-1.983047171,-0.662881913,-1.144368296,-1.922372028,-1.765313185,-0.651234301,-1.133319177,-1.912254943,-1.758417084,1
0.044098609,0.017704923,-1.038727434,-0.930945061,-0.158560626,-0.185415552,-1.266834701,-1.082160815,-0.43890805,-0.520206114,-1.253458751,-1.284866226,-0.388869005,-0.633559485,-1.698553723,-1.354580895,-0.372716054,-0.749663693,-1.923103204,-1.502623973,-0.359553854,-0.91157887,-1.670668305,-1.70253026,-0.674671943,-1.156590387,-1.939186481,-1.772424201,-0.662881913,-1.144368296,-1.922372028,-1.765313185,-0.94970606,-1.26480033,-1.912254943,-1.758417084,1
-0.176394434,-0.550421415,-1.279026217,-1.30136102,-0.158560626,-0.360191115,-1.026797563,-1.082160815,-0.141965055,-0.520206114,-1.493892373,-1.284866226,-0.682928413,-0.939906626,-1.938536448,-1.724325458,-0.668189005,-0.924297558,-1.923103204,-1.502623973,-0.359553854,-0.605693365,-1.491345671,-1.125730755,-0.969211561,-1.288153541,-1.939186481,-1.614456974,-1.181681597,-1.144368296,-1.922372028,-1.607780453,-0.651234301,-0.826529822,-1.433083566,-1.0236738,0
-0.176394434,-0.375613311,-1.038727434,-1.089694758,-0.158560626,-0.534966678,-1.50687184,-1.293343761,-0.43890805,-0.695166984,-1.734325996,-1.442918084,-0.682928413,-0.939906626,-1.938536448,-1.513042851,-0.372716054,-0.618688295,-1.50438458,-1.134890835,-0.359553854,-0.736787153,-1.90976515,-1.492784985,-1.190116273,-1.156590387,-1.939186481,-1.614456974,-0.662881913,-0.837985003,-1.443453561,-1.030160434,-0.352762542,-0.651221619,-1.193497877,-1.233600453,0
-0.470385157,-0.725229519,-1.759623784,-1.460110717,-0.158560626,-0.534966678,-1.746908979,-1.293343761,-0.141965055,-0.345245243,-1.013025128,-0.705342746,-0.388869005,-0.764851117,-1.938536448,-1.513042851,-0.372716054,-0.618688295,-1.50438458,-1.134890835,-0.062359923,-0.081318213,-0.774055136,-0.548931251,-0.380132326,-0.674192159,-1.21683947,-1.245866777,-0.366424951,-0.662908836,-1.682912795,-1.39773681,-0.352762542,-0.519740466,-1.433083566,-1.0236738,0
-0.176394434,-0.550421415,-1.759623784,-1.30136102,-0.158560626,-0.360191115,-1.026797563,-0.71259066,0.080742192,0.048416717,-0.351832666,-0.336555078,-0.388869005,-0.633559485,-1.518566679,-1.143298288,-0.077243103,-0.094786702,-0.786581224,-0.557024475,0.234834008,-0.081318213,-0.534958291,-0.339185977,-0.380132326,-0.674192159,-1.698404144,-1.403834005,-0.366424951,-0.53160171,-1.443453561,-1.030160434,-0.054290784,-0.16912406,-1.193497877,-0.813747148,0
0.044098609,0.017704923,-0.858503346,-0.719278799,-0.158560626,-0.360191115,-1.266834701,-1.293343761,-0.43890805,-0.870127855,-1.493892373,-1.284866226,0.199249811,-0.108392957,-0.798618503,-0.773553726,-0.372716054,-0.444054431,-1.50438458,-1.134890835,-0.359553854,-0.605693365,-1.670668305,-1.125730755,0.135312004,-0.19179393,-1.21683947,-1.035243808,0.152374732,-0.181449375,-1.203994328,-0.820116791,-0.054290784,0.006184143,-0.953912188,-0.813747148,0
-0.176394434,-0.375613311,-1.279026217,-1.30136102,-0.453519831,-0.884517804,-1.50687184,-1.293343761,-0.141965055,-0.520206114,-1.493892373,-0.916078557,-0.388869005,-0.458503976,-1.518566679,-1.143298288,-0.372716054,-0.618688295,-1.683835419,-1.134890835,-0.062359923,-0.430901648,-1.013151981,-0.915985481,0.135312004,-0.19179393,-1.21683947,-0.824620838,-0.069967989,-0.006373208,-0.964535094,-0.820116791,0.169563035,-0.16912406,-0.714326499,-0.656302159,0
