,,,,,,,,Class
0.436118072,-0.564316981,0.461130646,-0.738057858,-0.097557121,-0.09909799,0.001982042,-0.527741404,0
-1.020553589,1.453042819,-1.384946921,-1.321583624,-0.097557121,-0.09909799,0.521043839,-0.246026209,0
-1.676055837,-1.129177726,1.153409733,0.501934393,-0.097557121,-0.09909799,-2.247285746,0.317404183,0
-1.093387172,-0.806400158,1.038029885,-0.300413534,-0.097557121,-0.09909799,-0.517079755,0.880834574,0
-0.583552091,-1.451955294,-0.000388746,-0.373354255,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
-1.967390169,-2.420287998,0.345750798,-0.446294976,-0.097557121,-0.09909799,-1.036141552,-0.527741404,0
0.363284489,0.323321331,0.691890341,-0.300413534,-0.097557121,-0.09909799,0.001982042,0.880834574,0
-1.020553589,-2.09751043,-0.115768594,-0.738057858,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
-0.874886423,-0.160845021,1.038029885,-0.300413534,-0.097557121,-0.09909799,-0.690100354,-0.527741404,1
2.184124066,-0.322233805,-0.000388746,-0.810998579,-0.097557121,-0.09909799,0.521043839,-0.527741404,1
0.727452404,0.484710115,-0.34652829,-0.446294976,-0.097557121,-0.09909799,0.001982042,0.974739639,0
-0.656385674,-2.09751043,0.461130646,-0.008650652,-0.097557121,-0.09909799,-1.55520335,-0.527741404,0
-0.219384175,1.210959643,0.461130646,2.617215293,-0.097557121,-0.09909799,0.521043839,0.786929509,0
-0.510718508,-0.88709455,0.461130646,-0.8839393,-0.097557121,-0.09909799,-0.517079755,-0.527741404,0
-0.000883426,0.081238155,0.23037095,-1.248642903,-0.097557121,-0.09909799,-0.344059156,-0.246026209,0
0.217617323,0.888182075,0.23037095,-0.373354255,-0.097557121,-0.09909799,0.867085037,0.223499117,0
0.290450906,-0.645011373,-1.038807377,-0.738057858,-0.097557121,-0.09909799,0.34802324,-0.527741404,0
-0.292217758,-1.209872118,0.345750798,-0.738057858,-0.097557121,-0.09909799,0.175002641,0.129594052,1
-0.292217758,-0.564316981,-0.115768594,3.857207544,-0.097557121,-0.09909799,-0.171038557,3.322366269,0
0.071950157,0.404015723,-1.731086465,-0.738057858,-0.097557121,-0.09909799,0.175002641,1.819885226,0
0.436118072,0.161932547,0.576510493,-0.519235696,-0.097557121,-0.09909799,0.694064438,-0.527741404,1
0.800285988,-1.613344078,1.038029885,-1.029820741,-0.097557121,-0.09909799,-0.171038557,-0.058216078,0
-0.947720006,0.242626939,-0.461908138,-0.227472814,-0.097557121,-0.09909799,-0.517079755,-0.527741404,0
2.402624815,0.646098899,-1.961846161,-1.613346506,-0.097557121,-0.09909799,0.521043839,-0.527741404,0
-0.80205284,-0.402928197,0.345750798,-0.592176417,-0.097557121,-0.09909799,0.694064438,-0.527741404,1
0.14478374,0.323321331,-0.000388746,-0.373354255,-0.097557121,-0.09909799,-0.344059156,0.223499117,1
-1.093387172,-0.88709455,0.807270189,-1.102761462,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
-1.020553589,-0.080150629,-2.307985705,-0.300413534,-0.097557121,-0.09909799,0.34802324,0.317404183,0
2.0384569,1.614431603,-2.077226009,-0.227472814,-0.097557121,-0.09909799,0.521043839,-0.527741404,1
0.363284489,-0.322233805,0.345750798,-1.102761462,-0.097557121,-0.09909799,0.34802324,1.913790291,1
-0.365051342,0.484710115,0.461130646,0.428993673,-0.097557121,-0.09909799,1.213126235,-0.527741404,1
-0.365051342,0.484710115,0.345750798,0.428993673,-0.097557121,-0.09909799,1.213126235,-0.527741404,1
-1.530388671,-0.564316981,-1.154187225,-0.810998579,-0.097557121,-0.09909799,0.521043839,-0.527741404,0
0.14478374,2.017903563,-1.500326769,-0.8839393,-0.097557121,-0.09909799,-0.690100354,-0.527741404,0
1.528621818,0.484710115,-1.269567073,0.064290069,-0.097557121,-0.09909799,0.34802324,-0.527741404,0
0.581785238,0.807487683,-0.808047682,-1.029820741,-0.097557121,-0.09909799,0.867085037,-0.527741404,0
0.290450906,1.210959643,-0.115768594,0.574875114,-0.097557121,-0.09909799,0.34802324,-0.527741404,1
0.508951655,0.726793291,-0.692667834,-0.738057858,-0.097557121,-0.09909799,0.34802324,-0.527741404,0
0.654618821,0.646098899,-0.461908138,-0.519235696,-0.097557121,-0.09909799,1.040105636,-0.058216078,1
3.058127063,0.888182075,-1.154187225,-0.300413534,-0.097557121,-0.09909799,0.694064438,-0.527741404,0
0.363284489,0.484710115,-0.577287986,-0.8839393,-0.097557121,-0.09909799,0.694064438,-0.527741404,1
0.945953154,0.888182075,-1.038807377,-0.300413534,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
0.581785238,0.242626939,-1.384946921,-0.592176417,-0.097557121,-0.09909799,0.34802324,-0.527741404,0
-1.020553589,-0.322233805,-0.808047682,-0.519235696,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
-1.311887921,-0.241539413,0.576510493,-1.029820741,-0.097557121,-0.09909799,0.34802324,-0.527741404,1
-1.166220755,-0.967788942,-0.577287986,-0.519235696,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
0.873119571,0.646098899,-0.461908138,-0.95688002,-0.097557121,-0.09909799,0.521043839,-0.527741404,1
0.217617323,1.453042819,-0.92342753,-0.519235696,-0.097557121,-0.09909799,0.521043839,-0.527741404,0
1.674288984,0.404015723,-1.038807377,-0.738057858,-0.097557121,-0.09909799,-0.690100354,-0.527741404,0
0.363284489,-0.322233805,-0.461908138,0.356052952,-0.097557121,-0.09909799,1.386146834,1.913790291,0
-1.093387172,0.807487683,-0.34652829,-0.95688002,-0.097557121,-0.09909799,0.34802324,1.444264965,0
1.965623317,2.421375524,0.114991102,1.012519438,10.24349771,-0.09909799,0.694064438,-0.527741404,0
1.965623317,2.986236268,-0.34652829,0.793697276,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
-1.093387172,-0.322233805,-0.115768594,-0.810998579,10.24349771,-0.09909799,0.867085037,0.693024443,1
-0.510718508,0.081238155,-0.231148442,-0.8839393,-0.097557121,-0.09909799,0.001982042,-0.527741404,1
0.508951655,0.888182075,-0.577287986,-0.008650652,-0.097557121,-0.09909799,0.001982042,-0.527741404,1
0.945953154,0.968876467,-0.92342753,-1.029820741,-0.097557121,-0.09909799,0.34802324,-0.246026209,1
-1.821723003,-0.806400158,0.114991102,-0.592176417,-0.097557121,-0.09909799,0.001982042,-0.058216078,1
0.436118072,0.968876467,0.345750798,-0.154532093,-0.097557121,-0.09909799,1.213126235,-0.527741404,1
0.581785238,0.807487683,0.114991102,-0.154532093,-0.097557121,-0.09909799,0.521043839,-0.527741404,1
1.528621818,0.726793291,0.345750798,-0.810998579,-0.097557121,-0.09909799,-0.171038557,0.505214313,1
-0.292217758,-1.209872118,-1.961846161,-0.665117138,-0.097557121,-0.09909799,0.867085037,-0.527741404,0
0.290450906,0.404015723,-0.92342753,-0.300413534,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
-0.80205284,-0.483622589,-2.5387454,-1.029820741,-0.097557121,-0.09909799,-0.690100354,-0.058216078,0
-1.239054338,-0.483622589,-0.115768594,-1.321583624,-0.097557121,-0.09909799,-0.344059156,2.007695356,0
2.256957649,2.582764308,-1.038807377,0.720756555,-0.097557121,-0.09909799,-1.901244548,-0.527741404,0
1.382954652,0.807487683,0.114991102,-0.95688002,-0.097557121,10.86774624,0.34802324,-0.527741404,0
-0.292217758,-0.160845021,-0.692667834,-0.373354255,-0.097557121,-0.09909799,0.867085037,-0.527741404,0
-1.093387172,-1.129177726,0.807270189,-0.665117138,-0.097557121,-0.09909799,0.34802324,-0.527741404,1
1.747122567,1.775820387,-0.34652829,-0.081591372,-0.097557121,-0.09909799,1.213126235,-0.527741404,1
0.290450906,0.565404507,0.23037095,-0.519235696,-0.097557121,-0.09909799,1.559167433,3.69798653,0
-0.583552091,0.161932547,-1.154187225,-0.665117138,-0.097557121,-0.09909799,0.001982042,-0.152121143,0
2.98529348,2.179292347,-1.846466313,1.523104483,-0.097557121,-0.09909799,0.34802324,0.317404183,1
2.256957649,3.228319444,-1.269567073,1.085460159,-0.097557121,-0.09909799,0.521043839,-0.527741404,0
-0.365051342,-0.806400158,0.691890341,-0.8839393,-0.097557121,-0.09909799,0.694064438,-0.527741404,1
-0.219384175,-0.241539413,0.922650037,-0.738057858,-0.097557121,-0.09909799,-0.171038557,0.035688987,1
-0.656385674,-0.88709455,0.114991102,1.887808086,-0.097557121,-0.09909799,-0.171038557,-0.527741404,1
-0.947720006,-1.29056651,-2.077226009,-0.300413534,-0.097557121,-0.09909799,1.040105636,-0.527741404,0
1.382954652,0.807487683,-0.000388746,0.356052952,-0.097557121,-0.09909799,0.867085037,-0.527741404,1
-1.093387172,0.484710115,-1.615706617,0.283112231,-0.097557121,-0.09909799,0.521043839,-0.246026209,0
2.475458398,1.291654035,-1.615706617,3.784266823,-0.097557121,-0.09909799,-0.171038557,2.101600422,1
0.071950157,0.646098899,0.461130646,0.210171511,-0.097557121,-0.09909799,0.521043839,-0.527741404,1
-0.947720006,-0.564316981,1.384169429,0.064290069,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
0.363284489,1.291654035,0.807270189,0.428993673,-0.097557121,-0.09909799,1.213126235,0.599119378,1
-0.146550592,-1.209872118,-0.92342753,-0.373354255,-0.097557121,-0.09909799,1.213126235,-0.527741404,1
0.873119571,0.646098899,0.23037095,-0.810998579,-0.097557121,-0.09909799,0.34802324,0.129594052,1
0.436118072,0.726793291,0.345750798,-0.738057858,-0.097557121,-0.09909799,-4.496553533,1.3503599,0
-0.437884925,0.081238155,-1.500326769,-0.810998579,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
-0.437884925,-0.483622589,-0.115768594,-0.810998579,-0.097557121,-0.09909799,-0.690100354,-0.058216078,0
-0.000883426,0.000543763,-0.231148442,-0.665117138,-0.097557121,-0.09909799,-0.517079755,-0.152121143,1
0.727452404,0.807487683,-0.115768594,0.283112231,-0.097557121,-0.09909799,0.521043839,-0.527741404,0
-0.073717009,-0.322233805,-1.846466313,-0.373354255,-0.097557121,-0.09909799,0.867085037,-0.527741404,0
-1.093387172,1.453042819,0.807270189,1.012519438,-0.097557121,-0.09909799,0.521043839,0.786929509,0
1.455788235,1.533737211,-0.808047682,0.501934393,-0.097557121,-0.09909799,1.386146834,-0.527741404,1
-1.967390169,-1.613344078,0.922650037,-0.300413534,-0.097557121,-0.09909799,-0.344059156,-0.058216078,0
-0.365051342,-0.645011373,0.23037095,-0.446294976,-0.097557121,-0.09909799,0.001982042,-0.246026209,1
0.071950157,-1.209872118,-0.461908138,-0.810998579,-0.097557121,-0.09909799,0.175002641,1.3503599,1
-0.583552091,-0.88709455,-0.34652829,-0.95688002,-0.097557121,-0.09909799,0.001982042,-0.058216078,1
-1.311887921,-0.967788942,0.23037095,-0.446294976,-0.097557121,-0.09909799,0.34802324,0.035688987,1
0.654618821,1.210959643,0.23037095,0.283112231,-0.097557121,-0.09909799,-0.690100354,0.317404183,1
-0.656385674,0.161932547,-1.038807377,-1.102761462,-0.097557121,-0.09909799,0.694064438,0.693024443,1
-0.947720006,-1.371260902,-0.000388746,-1.029820741,-0.097557121,-0.09909799,0.175002641,2.477220682,1
-0.365051342,0.484710115,-0.115768594,-0.665117138,-0.097557121,-0.09909799,0.34802324,-0.527741404,1
0.436118072,0.323321331,1.038029885,-0.8839393,-0.097557121,-0.09909799,0.34802324,-0.058216078,0
-1.384721504,-1.532649686,0.461130646,-0.592176417,-0.097557121,-0.09909799,0.34802324,0.129594052,0
-1.676055837,0.081238155,-0.34652829,0.647815835,-0.097557121,-0.09909799,-0.171038557,0.035688987,0
0.290450906,0.484710115,0.807270189,-0.592176417,-0.097557121,-0.09909799,-0.863120953,-0.246026209,0
-2.404391667,-0.967788942,-0.577287986,-1.248642903,-0.097557121,-0.09909799,0.694064438,-0.058216078,0
-0.510718508,0.081238155,0.461130646,-0.810998579,-0.097557121,-0.09909799,-0.863120953,-0.152121143,0
0.727452404,-0.806400158,1.038029885,-0.592176417,-0.097557121,-0.09909799,-0.344059156,-0.527741404,1
2.98529348,1.533737211,0.807270189,1.377223041,-0.097557121,-0.09909799,1.040105636,-0.527741404,0
-0.874886423,-0.241539413,0.345750798,-1.029820741,-0.097557121,-0.09909799,-0.344059156,-0.527741404,1
0.654618821,-0.564316981,0.23037095,-0.519235696,-0.097557121,-0.09909799,0.867085037,-0.058216078,1
1.018786737,0.242626939,-0.577287986,-0.95688002,-0.097557121,-0.09909799,0.521043839,-0.527741404,1
-0.073717009,-1.532649686,-1.846466313,-0.95688002,-0.097557121,-0.09909799,0.34802324,-0.527741404,0
0.14478374,0.081238155,0.114991102,-1.029820741,-0.097557121,-0.09909799,0.175002641,1.162549769,1
-0.073717009,-0.564316981,-0.231148442,-0.810998579,-0.097557121,-0.09909799,0.867085037,-0.246026209,1
-0.073717009,-0.241539413,0.23037095,-0.738057858,-0.097557121,-0.09909799,0.521043839,0.035688987,1
-0.146550592,-0.88709455,-0.115768594,-0.592176417,-0.097557121,-0.09909799,0.175002641,-0.527741404,1
-0.437884925,-1.29056651,0.576510493,-0.592176417,-0.097557121,-0.09909799,0.34802324,-0.527741404,1
-0.510718508,0.323321331,0.922650037,-0.738057858,-0.097557121,-0.09909799,0.001982042,0.786929509,0
-0.073717009,-0.645011373,0.461130646,-0.665117138,-0.097557121,-0.09909799,0.001982042,0.786929509,1
-1.166220755,1.291654035,0.114991102,-0.738057858,-0.097557121,-0.09909799,-0.517079755,0.505214313,0
-2.185890918,-1.29056651,-1.961846161,-1.175702182,-0.097557121,-0.09909799,-0.344059156,0.317404183,0
1.747122567,0.242626939,-0.000388746,-1.321583624,-0.097557121,-0.09909799,0.867085037,0.317404183,1
1.382954652,-0.160845021,-1.384946921,-0.810998579,-0.097557121,-0.09909799,0.867085037,-0.527741404,0
-1.457555088,0.000543763,-0.34652829,-1.102761462,-0.097557121,-0.09909799,-0.690100354,-0.527741404,1
-0.437884925,0.081238155,-0.231148442,0.866637997,-0.097557121,-0.09909799,0.34802324,-0.527741404,1
-1.384721504,-0.402928197,-0.000388746,-0.665117138,-0.097557121,-0.09909799,-0.171038557,-0.527741404,1
0.363284489,-0.725705765,0.691890341,-0.373354255,-0.097557121,-0.09909799,0.34802324,-0.527741404,1
-0.729219257,-1.29056651,0.23037095,-0.665117138,-0.097557121,-0.09909799,-0.517079755,2.195505487,0
-0.729219257,-0.160845021,-0.000388746,-0.665117138,-0.097557121,-0.09909799,0.694064438,2.101600422,1
0.581785238,-0.160845021,0.691890341,-1.175702182,-0.097557121,-0.09909799,-0.690100354,-0.246026209,0
0.581785238,-0.160845021,0.691890341,-1.029820741,-0.097557121,-0.09909799,-0.690100354,-0.246026209,0
0.581785238,-0.402928197,-0.231148442,-0.154532093,-0.097557121,-0.09909799,0.34802324,0.880834574,1
0.581785238,-0.725705765,0.114991102,-0.008650652,-0.097557121,-0.09909799,0.175002641,0.880834574,1
-0.656385674,0.807487683,0.345750798,0.210171511,-0.097557121,-0.09909799,-0.517079755,1.444264965,0
1.382954652,0.000543763,-0.115768594,1.158400879,-0.097557121,-0.09909799,-0.171038557,-0.527741404,0
-0.874886423,-0.080150629,1.268789581,-0.95688002,-0.097557121,-0.09909799,0.694064438,-0.527741404,1
0.727452404,-0.160845021,-0.692667834,1.887808086,-0.097557121,-0.09909799,0.694064438,3.322366269,0
-0.219384175,-0.080150629,1.499549277,-0.665117138,-0.097557121,-0.09909799,-3.28540934,-0.152121143,0
-1.603222254,0.081238155,0.576510493,-1.102761462,-0.097557121,-0.09909799,-0.690100354,-0.527741404,0
0.436118072,0.565404507,1.499549277,0.939578717,10.24349771,-0.09909799,1.559167433,1.162549769,0
-2.113057335,-0.967788942,-0.115768594,-0.738057858,-0.097557121,-0.09909799,0.175002641,1.632075096,1
-0.292217758,0.565404507,0.807270189,-0.810998579,-0.097557121,-0.09909799,0.34802324,-0.152121143,0
-0.510718508,-0.645011373,0.461130646,-0.300413534,-0.097557121,-0.09909799,1.213126235,0.505214313,0
0.508951655,0.726793291,-0.000388746,2.32545241,-0.097557121,-0.09909799,0.521043839,-0.527741404,0
-0.146550592,-1.29056651,-0.34652829,-0.8839393,-0.097557121,-0.09909799,-0.517079755,-0.152121143,1
-1.093387172,-0.806400158,0.345750798,-0.592176417,-0.097557121,-0.09909799,-1.38218275,0.974739639,1
-0.219384175,-0.402928197,0.345750798,2.617215293,-0.097557121,-0.09909799,-0.690100354,-0.527741404,0
0.217617323,-0.564316981,-0.34652829,-0.810998579,-0.097557121,-0.09909799,1.386146834,-0.527741404,1
-0.292217758,-0.402928197,0.691890341,-0.738057858,-0.097557121,-0.09909799,1.040105636,-0.527741404,1
-0.437884925,-0.645011373,1.384169429,-0.8839393,-0.097557121,-0.09909799,0.867085037,0.880834574,0
-0.947720006,-1.29056651,0.922650037,-0.154532093,-0.097557121,-0.09909799,-1.036141552,-0.903361665,0
-0.947720006,-1.29056651,0.922650037,-0.154532093,-0.097557121,-0.09909799,-1.036141552,-0.903361665,0
-0.80205284,-0.88709455,0.576510493,1.887808086,-0.097557121,-0.09909799,-2.247285746,-1.091171795,0
-0.80205284,-0.88709455,0.576510493,1.887808086,-0.097557121,-0.09909799,-2.247285746,-1.091171795,0
-0.146550592,-0.322233805,-1.384946921,0.210171511,-0.097557121,-0.09909799,0.521043839,-0.527741404,0
-0.146550592,0.565404507,-0.000388746,-1.248642903,-0.097557121,-0.09909799,0.34802324,1.3503599,0
0.800285988,0.565404507,-0.577287986,-0.373354255,-0.097557121,-0.09909799,0.001982042,1.3503599,0
0.436118072,-0.483622589,0.691890341,-0.519235696,-0.097557121,-0.09909799,0.694064438,-0.527741404,1
0.071950157,1.049570859,-2.307985705,0.647815835,-0.097557121,-0.09909799,0.521043839,-0.058216078,0
0.217617323,1.453042819,-1.846466313,1.158400879,-0.097557121,-0.09909799,0.694064438,-0.058216078,0
-0.947720006,-2.258899214,1.614929125,0.647815835,-0.097557121,-0.09909799,-0.517079755,-0.527741404,0
0.071950157,-0.160845021,0.922650037,-0.300413534,-0.097557121,-0.09909799,0.001982042,0.035688987,0
-0.073717009,-1.048483334,1.038029885,-0.665117138,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
0.071950157,-0.160845021,0.922650037,-0.300413534,-0.097557121,-0.09909799,0.001982042,0.035688987,0
0.217617323,0.242626939,0.345750798,-0.665117138,-0.097557121,-0.09909799,-0.171038557,0.880834574,0
-1.530388671,1.453042819,-0.34652829,-0.008650652,-0.097557121,-0.09909799,-0.517079755,0.880834574,0
-0.000883426,-0.402928197,-0.115768594,-0.810998579,-0.097557121,-0.09909799,0.867085037,1.444264965,0
-1.239054338,-1.774732862,-2.192605857,-0.154532093,-0.097557121,-0.09909799,0.521043839,-0.527741404,0
2.548291981,2.824847484,-2.307985705,0.356052952,-0.097557121,-0.09909799,0.867085037,1.3503599,1
-0.510718508,-0.88709455,0.114991102,0.13723079,-0.097557121,-0.09909799,-1.728223949,-0.527741404,0
0.800285988,0.323321331,-0.115768594,-0.738057858,-0.097557121,-0.09909799,0.694064438,1.3503599,1
-1.166220755,-1.209872118,1.268789581,-0.519235696,-0.097557121,-0.09909799,0.34802324,-0.246026209,0
0.363284489,0.242626939,0.691890341,0.210171511,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
1.164453903,0.968876467,0.23037095,-0.665117138,-0.097557121,-0.09909799,-0.171038557,-0.527741404,1
-0.437884925,-0.725705765,0.922650037,-0.446294976,-0.097557121,-0.09909799,1.213126235,-0.246026209,1
-0.947720006,0.968876467,-1.846466313,-0.081591372,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
-0.365051342,0.484710115,0.114991102,2.763096734,-0.097557121,-0.09909799,0.694064438,-0.527741404,0
-0.874886423,-0.322233805,0.23037095,3.565444661,-0.097557121,-0.09909799,0.001982042,-0.152121143,0
0.800285988,0.323321331,-0.115768594,-0.519235696,-0.097557121,-0.09909799,0.694064438,1.819885226,1
-0.437884925,0.242626939,0.23037095,0.793697276,-0.097557121,-0.09909799,0.001982042,-0.527741404,0
-0.437884925,0.242626939,0.23037095,0.793697276,-0.097557121,-0.09909799,0.001982042,-0.527741404,0
-1.311887921,-1.29056651,1.268789581,-0.665117138,-0.097557121,-0.09909799,0.34802324,0.411309248,0
-1.166220755,-1.29056651,1.268789581,-0.592176417,-0.097557121,-0.09909799,0.34802324,0.411309248,0
0.071950157,1.453042819,-0.115768594,2.398393131,-0.097557121,-0.09909799,0.694064438,-0.058216078,0
-0.656385674,-1.613344078,-0.115768594,0.13723079,-0.097557121,-0.09909799,0.694064438,-0.527741404,1
-0.656385674,-0.564316981,-0.000388746,0.13723079,-0.097557121,-0.09909799,0.001982042,-0.527741404,1
-1.457555088,0.000543763,-1.846466313,-0.008650652,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
-0.073717009,-0.806400158,-1.846466313,-0.008650652,-0.097557121,-0.09909799,0.001982042,-0.527741404,0
-1.166220755,-0.806400158,-2.307985705,-0.227472814,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
-0.510718508,-0.483622589,-2.307985705,-0.592176417,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
-0.510718508,-0.402928197,-1.500326769,-1.029820741,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
-0.365051342,0.565404507,-2.307985705,-0.665117138,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
-0.365051342,0.565404507,-2.307985705,-0.665117138,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
-0.583552091,-0.483622589,-1.961846161,-0.665117138,-0.097557121,-0.09909799,0.694064438,-0.058216078,0
0.14478374,0.000543763,0.345750798,-1.175702182,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
0.217617323,0.484710115,-0.115768594,1.450163762,-0.097557121,-0.09909799,0.34802324,-0.527741404,0
-0.365051342,0.323321331,0.461130646,2.617215293,-0.097557121,-0.09909799,0.521043839,-0.527741404,0
0.071950157,-0.564316981,1.499549277,-0.592176417,-0.097557121,-0.09909799,0.34802324,-0.527741404,1
0.071950157,0.161932547,-0.231148442,1.741926645,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
0.363284489,-0.080150629,-0.000388746,1.450163762,-0.097557121,-0.09909799,0.34802324,-0.246026209,0
-0.000883426,-0.322233805,0.23037095,-0.738057858,-0.097557121,-0.09909799,0.34802324,-0.152121143,1
-0.000883426,0.242626939,-0.577287986,1.304282321,-0.097557121,-0.09909799,-0.171038557,-0.527741404,0
-0.365051342,0.726793291,0.345750798,3.492503941,-0.097557121,-0.09909799,-0.517079755,-0.246026209,0
0.508951655,0.888182075,0.576510493,2.981918896,-0.097557121,-0.09909799,-0.344059156,-0.527741404,0
0.290450906,-0.402928197,1.384169429,-0.95688002,-0.097557121,-0.09909799,0.34802324,-0.152121143,0
1.237287486,0.081238155,0.345750798,0.13723079,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
-1.093387172,-0.080150629,-0.34652829,-0.300413534,-0.097557121,-0.09909799,0.001982042,0.035688987,0
-0.219384175,1.049570859,1.845688821,1.377223041,-0.097557121,-0.09909799,-2.247285746,-1.560697121,0
0.071950157,-1.29056651,-0.808047682,-0.592176417,-0.097557121,-0.09909799,-0.344059156,-0.246026209,1
0.436118072,-0.402928197,1.038029885,-0.8839393,-0.097557121,-0.09909799,0.175002641,-0.152121143,0
-0.365051342,-0.967788942,1.038029885,-0.592176417,-0.097557121,-0.09909799,-1.036141552,1.632075096,0
-0.510718508,0.081238155,1.153409733,-0.081591372,-0.097557121,-0.09909799,0.867085037,-0.527741404,1
-0.219384175,0.726793291,-0.808047682,-0.95688002,-0.097557121,-0.09909799,1.040105636,0.223499117,0
-0.729219257,-0.402928197,-0.92342753,-0.665117138,-0.097557121,-0.09909799,0.694064438,-0.152121143,0
2.839626313,2.502069916,-1.615706617,3.273681779,-0.097557121,-0.09909799,0.867085037,3.322366269,1
0.581785238,0.404015723,0.23037095,-0.300413534,-0.097557121,-0.09909799,-1.036141552,-0.527741404,0
0.654618821,0.565404507,-0.461908138,-0.8839393,-0.097557121,-0.09909799,0.34802324,-0.527741404,0
-0.073717009,-0.725705765,-2.077226009,-0.373354255,-0.097557121,-0.09909799,0.001982042,0.411309248,0
-1.093387172,0.242626939,-1.731086465,0.501934393,-0.097557121,-0.09909799,0.001982042,0.411309248,0
-0.583552091,-1.451955294,1.268789581,-0.95688002,-0.097557121,-0.09909799,-6.226759524,-0.058216078,0
-0.000883426,-0.322233805,-0.92342753,0.428993673,-0.097557121,-0.09909799,1.040105636,2.571125748,0
1.310121069,0.000543763,-0.808047682,0.064290069,-0.097557121,-0.09909799,1.905208631,-0.527741404,0
-0.000883426,-0.402928197,-0.115768594,0.283112231,-0.097557121,-0.09909799,-0.517079755,1.162549769,0
-0.292217758,-0.725705765,-0.000388746,1.304282321,-0.097557121,-0.09909799,0.521043839,-0.527741404,0
-1.311887921,-1.129177726,-1.846466313,-0.519235696,-0.097557121,-0.09909799,0.867085037,-0.152121143,0
-0.729219257,0.081238155,-0.92342753,-0.95688002,-0.097557121,-0.09909799,-0.863120953,-0.246026209,0
1.455788235,1.856514779,-1.500326769,0.793697276,-0.097557121,-0.09909799,-0.344059156,0.317404183,1
2.256957649,2.098597955,-2.077226009,0.793697276,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
1.09162032,0.888182075,-1.269567073,0.283112231,-0.097557121,-0.09909799,1.213126235,0.035688987,0
-0.219384175,-0.564316981,-1.731086465,0.428993673,-0.097557121,-0.09909799,0.694064438,-0.527741404,0
-0.583552091,-2.016816038,1.153409733,-0.8839393,-0.097557121,-0.09909799,-0.863120953,-0.527741404,1
-1.967390169,-1.29056651,-1.038807377,0.13723079,-0.097557121,-0.09909799,0.001982042,-0.058216078,0
2.548291981,0.484710115,-1.961846161,0.866637997,10.24349771,-0.09909799,0.867085037,-0.246026209,0
-1.166220755,-1.532649686,1.153409733,0.793697276,-0.097557121,-0.09909799,0.001982042,0.223499117,0
0.654618821,0.242626939,-0.34652829,-0.008650652,-0.097557121,-0.09909799,0.521043839,0.317404183,0
1.237287486,1.049570859,-1.846466313,1.085460159,-0.097557121,-0.09909799,1.732188032,0.505214313,1
1.455788235,1.856514779,-1.384946921,0.720756555,-0.097557121,-0.09909799,0.694064438,-0.527741404,1
0.290450906,0.081238155,0.461130646,1.887808086,-0.097557121,-0.09909799,-0.517079755,-0.246026209,0
0.217617323,0.000543763,0.461130646,2.179570969,-0.097557121,-0.09909799,-0.171038557,1.256454835,0
2.475458398,1.049570859,-1.384946921,-0.227472814,-0.097557121,-0.09909799,0.521043839,-0.527741404,0
2.839626313,2.179292347,-1.615706617,0.574875114,-0.097557121,-0.09909799,-1.036141552,-0.527741404,0
-0.146550592,-0.564316981,-0.577287986,-0.665117138,-0.097557121,-0.09909799,-0.344059156,0.880834574,0
-1.020553589,-1.209872118,-0.34652829,-0.300413534,-0.097557121,-0.09909799,-1.036141552,0.317404183,0
0.508951655,-0.080150629,-0.231148442,-0.738057858,-0.097557121,-0.09909799,0.175002641,-0.527741404,0
-0.510718508,0.161932547,0.345750798,1.887808086,10.24349771,-0.09909799,-0.171038557,-0.527741404,1
-0.874886423,-0.080150629,0.461130646,5.388962678,-0.097557121,-0.09909799,0.001982042,-0.058216078,1
-0.510718508,-1.451955294,0.691890341,0.064290069,-0.097557121,-0.09909799,-0.517079755,-0.058216078,0
2.475458398,2.986236268,-0.577287986,2.033689527,-0.097557121,-0.09909799,-3.804471137,-0.527741404,1
-1.676055837,0.484710115,0.691890341,-0.592176417,-0.097557121,-0.09909799,0.34802324,-0.527741404,1
2.839626313,2.582764308,1.153409733,1.668985924,-0.097557121,-0.09909799,0.867085037,-0.527741404,0
