Value,Class
1.055575441,1
0.132,0
0.132,0
0.132,0
0.132,0
0.132,0
0.132,0
0.066,0
0.134,0
0.136,0
0.132,0
0.132,0
0.066,0
0.134,0
0.066,0
0.132,0
0.132,0
0.132,0
0.134,0
0.066,0
0.134,0
0.132,0
0.066,0
0.132,0
0.134,0
0.066,0
0.134,0
0.136,0
0.134,0
0.134,0
0.134,0
0.068,0
0.134,0
0.134,0
0.132,0
0.068,0
0.134,0
0.134,0
0.066,0
0.134,0
0.138,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.066,0
0.132,0
0.132,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.2,0
0.066,0
0.134,0
0.134,0
0.134,0
0.068,0
0.134,0
0.132,0
0.132,0
0.068,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.068,0
0.134,0
0.134,0
0.134,0
0.134,0
0.132,0
0.066,0
0.134,0
1.6,0
0.132,0
0.068,0
0.132,0
0.132,0
0.132,0
0.134,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.066,0
0.134,0
0.066,0
0.134,0
0.134,0
0.132,0
0.066,0
0.134,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.066,0
0.132,0
0.132,0
0.132,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.132,0
0.066,0
0.134,0
0.136,0
0.066,0
0.134,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.066,0
0.136,0
0.134,0
0.132,0
0.134,0
0.068,0
0.132,0
0.134,0
0.134,0
0.136,0
0.134,0
0.132,0
0.2,0
0.132,0
0.132,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.202,0
0.066,0
